Titulo,Free Text
Categoria:Data/Século XVII/c.1642,[[Categoria:Data/Século XVII]]
Categoria:Data/Século XX/1908,[[Categoria:Data/Século XX]]
Categoria:Data/Século XIX/1826\27,[[Categoria:Data/Século XIX]]
,
,
Categoria:Data/Século XVIII/1773-75,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XIX/1840\1850,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1823,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1823,[[Categoria:Data/Século XIX]]
,
,
Categoria:Data/Século XIX/1855,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XX/1905,[[Categoria:Data/Século XX]]
Categoria:Data/Século XIX/1841,[[Categoria:Data/Século XIX]]
,
,
Categoria:Data/Século XIX/1887,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1887,[[Categoria:Data/Século XIX]]
,
,
Categoria:Data/Século XVIII/1749,[[Categoria:Data/Século XVIII]]
,
Categoria:Data/Século XVIII/1740,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XVIII/c.1750,[[Categoria:Data/Século XVIII]]
,
Categoria:Data/Século XIX/1849,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1849,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1849,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1849,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XVIII/1735,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XVIII/1735,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XIX/1826,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1826,[[Categoria:Data/Século XIX]]
,
,
,
Categoria:Data/Século XVIII/1775,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XVIII/1746,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XVIII/1764,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XVIII/1781,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XVIII/1750,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XIX/1894,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XVIII/1776(?),[[Categoria:Data/Século XVIII]]
,
,
,
,
,
,
,
,
,
,
Categoria:Data/Século XIX/1889,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1889,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1889,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1889,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1889,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1889,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XVIII-XIX/1791-1810 (marca),[[Categoria:Data/Século XVIII-XIX]]
Categoria:Data/Século XVIII/1783,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XVIII/1783,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XVIII/1717,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XVIII/1769,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XIX/1814,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XVIII/1765,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XVIII/1773,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XVIII/1783,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XVIII/1776,[[Categoria:Data/Século XVIII]]
Categoria:Data/Século XIX/1824,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1899,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1899,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XIX/1899,[[Categoria:Data/Século XIX]]
Categoria:Data/Século XX/1910,[[Categoria:Data/Século XX]]
